name,month,temperature_2m
Duiven,10,13.518010752688172
Duiven,11,8.746666666666668
Duiven,12,3.857930107526882
Dübendorf,1,1.1303763440860215
Dübendorf,2,3.8572916666666663
Dübendorf,3,5.829704301075269
Dübendorf,4,8.889166666666666
Dübendorf,5,15.859139784946237
Dübendorf,6,19.659305555555555
Dübendorf,7,21.15456989247312
Dübendorf,8,20.693817204301077
Dübendorf,9,14.436805555555555
Dübendorf,10,13.56491935483871
Dübendorf,11,6.935138888888889
Dübendorf,12,2.2395161290322583
Ede,1,4.601881720430108
Ede,2,6.164583333333334
Ede,3,6.831854838709677
Ede,4,9.018472222222222
Ede,5,14.220430107526882
Ede,6,16.958333333333332
Ede,7,18.515456989247312
Ede,8,20.47244623655914
Ede,9,14.749444444444444
Ede,10,13.25739247311828
Ede,11,8.466111111111111
Ede,12,3.659677419354839
Eersel,1,4.0727150537634405
Eersel,2,6.137499999999999
Eersel,3,7.261559139784946
Eersel,4,9.641111111111112
Eersel,5,15.230913978494623
Eersel,6,17.72833333333333
Eersel,7,19.16478494623656
Eersel,8,20.932795698924732
Eersel,9,14.942361111111111
Eersel,10,13.810349462365592
Eersel,11,8.907083333333334
Eersel,12,3.8024193548387095
Eibergen,1,4.387634408602151
Eibergen,2,5.904613095238095
Eibergen,3,6.571908602150538
Eibergen,4,8.819722222222222
Eibergen,5,14.608064516129032
Eibergen,6,17.11513888888889
Eibergen,7,18.550806451612903
Eibergen,8,20.358736559139786
Eibergen,9,14.61263888888889
Eibergen,10,13.306317204301076
Eibergen,11,8.341527777777777
Eibergen,12,3.614784946236559
Eindhoven,1,4.148655913978494
Eindhoven,2,6.169940476190476
Eindhoven,3,7.244758064516129
Eindhoven,4,9.647777777777778
Eindhoven,5,15.34489247311828
Eindhoven,6,17.885277777777777
Eindhoven,7,19.391397849462365
Eindhoven,8,21.128360215053764
Eindhoven,9,14.989722222222223
Eindhoven,10,13.769086021505377
Eindhoven,11,8.914444444444444
Eindhoven,12,3.8211021505376346
Elburg,1,4.992876344086021
Elburg,2,6.310714285714286
Elburg,3,6.464516129032258
Elburg,4,8.84361111111111
Elburg,5,13.834274193548389
Elburg,6,16.575277777777778
Elburg,7,18.4380376344086
Elburg,8,20.18494623655914
Elburg,9,14.82472222222222
Elburg,10,13.287768817204302
Elburg,11,8.436805555555555
Elburg,12,3.705779569892473
Elst,1,4.52768817204301
Elst,2,6.208333333333333
Elst,3,6.811693548387097
Elst,4,9.060555555555556
Elst,5,14.449462365591398
Elst,6,17.130833333333335
Elst,7,18.565456989247313
Elst,8,20.48521505376344
Elst,9,14.872777777777777
Elst,10,13.37258064516129
Elst,11,8.665277777777778
Elst,12,3.786290322580645
Emmeloord,1,5.34744623655914
Emmeloord,2,6.39985119047619
Emmeloord,3,6.571639784946237
Emmeloord,4,8.870694444444444
Emmeloord,5,13.53978494623656
Emmeloord,6,16.31625
Emmeloord,7,18.2872311827957
Emmeloord,8,20.05013440860215
Emmeloord,9,15.098194444444445
Emmeloord,10,13.452956989247312
Emmeloord,11,8.601111111111111
Emmeloord,12,3.828763440860215
Emmen,1,3.265524193548387
Emmen,2,5.051934523809524
Emmen,3,6.155510752688172
Emmen,4,8.559930555555555
Emmen,5,14.63608870967742
Emmen,6,17.967986111111113
Emmen,7,19.597513440860215
Emmen,8,20.33494623655914
Emmen,9,14.829374999999999
Emmen,10,13.80383064516129
Emmen,11,8.004166666666666
Emmen,12,2.9978494623655916
Enkhuizen,1,5.563440860215054
Enkhuizen,2,6.50625
Enkhuizen,3,6.963575268817204
Enkhuizen,4,9.166805555555555
Enkhuizen,5,13.39744623655914
Enkhuizen,6,16.256944444444443
Enkhuizen,7,18.311290322580646
Enkhuizen,8,20.13037634408602
Enkhuizen,9,15.495277777777778
Enkhuizen,10,13.611559139784946
Enkhuizen,11,9.146805555555556
Enkhuizen,12,4.1889784946236555
Enschede,1,4.251881720430108
Enschede,2,5.721875
Enschede,3,6.47244623655914
Enschede,4,8.637916666666667
Enschede,5,14.54005376344086
Enschede,6,17.160416666666666
Enschede,7,18.517741935483873
Enschede,8,20.310618279569894
Enschede,9,14.434861111111111
Enschede,10,13.283736559139786
Enschede,11,8.17625
Enschede,12,3.4001344086021503
Epe,1,4.813172043010753
Epe,2,6.142410714285714
Epe,3,6.246102150537635
Epe,4,8.693194444444446
Epe,5,13.92231182795699
Epe,6,16.737222222222222
Epe,7,18.53266129032258
Epe,8,20.332930107526884
Epe,9,14.724722222222221
Epe,10,13.186559139784945
Epe,11,8.303333333333333
Epe,12,3.6961021505376346
Frauenfeld,1,1.5336021505376345
Frauenfeld,2,4.375892857142857
Frauenfeld,3,6.303763440860215
Frauenfeld,4,9.253333333333332
Frauenfeld,5,16.32029569892473
Frauenfeld,6,20.212777777777777
Frauenfeld,7,21.703494623655914
Frauenfeld,8,21.008198924731182
Frauenfeld,9,14.548194444444446
Frauenfeld,10,13.834274193548389
Frauenfeld,11,6.997638888888889
Frauenfeld,12,2.548521505376344
Fribourg,1,0.6143817204301075
Fribourg,2,3.0111607142857144
Fribourg,3,4.89758064516129
Fribourg,4,7.611666666666666
Fribourg,5,14.94717741935484
Fribourg,6,18.832222222222224
Fribourg,7,20.978897849462363
Fribourg,8,20.095564516129034
Fribourg,9,13.74236111111111
Fribourg,10,13.061693548387096
Fribourg,11,6.4309722222222225
Fribourg,12,2.117069892473118
Geertruidenberg,1,4.75739247311828
Geertruidenberg,2,6.472023809523809
Geertruidenberg,3,7.302150537634409
Geertruidenberg,4,9.46486111111111
Geertruidenberg,5,14.49260752688172
Geertruidenberg,6,17.110138888888887
Geertruidenberg,7,18.668548387096774
Geertruidenberg,8,20.39005376344086
Geertruidenberg,9,15.055972222222222
Geertruidenberg,10,13.708467741935484
Geertruidenberg,11,8.825833333333334
Geertruidenberg,12,3.84005376344086
Geldermalsen,1,4.76760752688172
Geldermalsen,2,6.3584821428571425
Geldermalsen,3,7.00497311827957
Geldermalsen,4,9.201527777777779
Geldermalsen,5,14.313440860215055
Geldermalsen,6,17.009027777777778
Geldermalsen,7,18.551478494623655
Geldermalsen,8,20.36989247311828
Geldermalsen,9,14.99388888888889
Geldermalsen,10,13.450403225806452
Geldermalsen,11,8.602222222222222
Geldermalsen,12,3.751747311827957
Geldrop,1,4.148655913978494
Geldrop,2,6.169940476190476
Geldrop,3,7.244758064516129
Geldrop,4,9.647777777777778
Geldrop,5,15.34489247311828
Geldrop,6,17.885277777777777
Geldrop,7,19.391397849462365
Geldrop,8,21.128360215053764
Geldrop,9,14.989722222222223
Geldrop,10,13.769086021505377
Geldrop,11,8.914444444444444
Geldrop,12,3.8211021505376346
Geleen,1,3.8024193548387095
Geleen,2,6.036607142857143
Geleen,3,7.150672043010753
Geleen,4,9.362361111111111
Geleen,5,15.291532258064516
Geleen,6,17.7075
Geleen,7,19.2744623655914
Geleen,8,20.738709677419354
Geleen,9,14.82472222222222
Geleen,10,14.124731182795697
Geleen,11,9.06263888888889
Geleen,12,3.82997311827957
Gemert,1,4.247177419354839
Gemert,2,6.155059523809523
Gemert,3,7.082123655913979
Gemert,4,9.508472222222222
Gemert,5,15.247043010752687
Gemert,6,17.740694444444443
Gemert,7,19.150000000000002
Gemert,8,21.101881720430107
Gemert,9,15.015277777777778
Gemert,10,13.635752688172044
Gemert,11,8.854722222222222
Gemert,12,3.862768817204301
Gennep,1,4.383467741935484
Gennep,2,6.164583333333334
Gennep,3,7.083064516129032
Gennep,4,9.347083333333332
Gennep,5,15.04516129032258
Gennep,6,17.546944444444442
Gennep,7,18.99247311827957
Gennep,8,20.88736559139785
Gennep,9,14.96763888888889
Gennep,10,13.593145161290321
Gennep,11,8.800555555555555
Gennep,12,3.8721774193548386
Genève,1,2.351478494623656
Genève,2,4.456547619047619
Genève,3,7.576344086021505
Genève,4,9.849722222222223
Genève,5,17.24247311827957
Genève,6,20.74875
Genève,7,23.609543010752688
Genève,8,22.91034946236559
Genève,9,16.252083333333335
Genève,10,15.06236559139785
Genève,11,8.366944444444444
Genève,12,4.266263440860215
Goes,1,5.2659946236559145
Goes,2,6.8758928571428575
Goes,3,7.787903225806452
Goes,4,9.831111111111111
Goes,5,14.170967741935485
Goes,6,16.9725
Goes,7,19.1005376344086
Goes,8,20.784005376344084
Goes,9,15.630833333333335
Goes,10,14.072311827956987
Goes,11,9.235972222222221
Goes,12,4.395430107526882
Goirle,1,4.335215053763441
Goirle,2,6.2648809523809526
Goirle,3,7.459543010752688
Goirle,4,9.770694444444445
Goirle,5,15.044220430107526
Goirle,6,17.46375
Goirle,7,19.006317204301077
Goirle,8,20.823655913978495
Goirle,9,14.901527777777778
Goirle,10,13.724193548387095
Goirle,11,8.855972222222222
Goirle,12,3.7376344086021507
Gorinchem,1,4.925134408602151
Gorinchem,2,6.53764880952381
Gorinchem,3,7.318817204301075
Gorinchem,4,9.34736111111111
Gorinchem,5,14.209408602150537
Gorinchem,6,16.96
Gorinchem,7,18.537365591397847
Gorinchem,8,20.063844086021504
Gorinchem,9,14.983333333333333
Gorinchem,10,13.64247311827957
Gorinchem,11,8.717222222222222
Gorinchem,12,3.8026881720430104
Gossau,1,0.5495967741935484
Gossau,2,3.4114583333333335
Gossau,3,5.773387096774193
Gossau,4,7.737638888888889
Gossau,5,14.89475806451613
Gossau,6,18.632916666666667
Gossau,7,20.017741935483873
Gossau,8,19.30739247311828
Gossau,9,13.244444444444444
Gossau,10,13.791801075268818
Gossau,11,6.497638888888889
Gossau,12,2.211962365591398
Gouda,1,5.145564516129032
Gouda,2,6.555654761904761
Gouda,3,7.200806451612903
Gouda,4,9.194027777777778
Gouda,5,13.81263440860215
Gouda,6,16.628194444444443
Gouda,7,18.281586021505376
Gouda,8,19.712500000000002
Gouda,9,14.929444444444446
Gouda,10,13.499462365591398
Gouda,11,8.571944444444444
Gouda,12,3.748252688172043
Grenchen,1,1.3669354838709677
Grenchen,2,3.965029761904762
Grenchen,3,6.754301075268817
Grenchen,4,9.00763888888889
Grenchen,5,15.908870967741937
Grenchen,6,19.780555555555555
Grenchen,7,21.54717741935484
Grenchen,8,20.71559139784946
Grenchen,9,14.42513888888889
Grenchen,10,13.920833333333334
Grenchen,11,6.915277777777778
Grenchen,12,2.5364247311827954
Groesbeek,1,4.306720430107527
Groesbeek,2,6.050744047619047
Groesbeek,3,6.940591397849462
Groesbeek,4,9.116388888888888
Groesbeek,5,14.711424731182795
Groesbeek,6,17.304583333333333
Groesbeek,7,18.75725806451613
Groesbeek,8,20.64005376344086
Groesbeek,9,14.821388888888889
Groesbeek,10,13.439650537634408
Groesbeek,11,8.625833333333334
Groesbeek,12,3.709543010752688
Groningen,1,5.102284946236559
Groningen,2,5.825148809523809
Groningen,3,5.847043010752688
Groningen,4,8.158055555555556
Groningen,5,12.698387096774194
Groningen,6,15.63722222222222
Groningen,7,17.42513440860215
Groningen,8,19.300806451612903
Groningen,9,14.419027777777778
Groningen,10,12.870295698924732
Groningen,11,7.833194444444444
Groningen,12,3.3376344086021503
Groot IJsselmonde,1,5.147311827956989
Groot IJsselmonde,2,6.5806547619047615
Groot IJsselmonde,3,7.277150537634409
Groot IJsselmonde,4,9.306111111111111
Groot IJsselmonde,5,13.911693548387095
Groot IJsselmonde,6,16.707083333333333
Groot IJsselmonde,7,18.52069892473118
Groot IJsselmonde,8,20.021505376344088
Groot IJsselmonde,9,15.087777777777779
Groot IJsselmonde,10,13.603629032258064
Groot IJsselmonde,11,8.717500000000001
Groot IJsselmonde,12,3.823790322580645
Haaksbergen,1,4.338844086021505
Haaksbergen,2,5.866666666666667
Haaksbergen,3,6.585618279569892
Haaksbergen,4,8.79513888888889
Haaksbergen,5,14.674059139784946
Haaksbergen,6,17.23986111111111
Haaksbergen,7,18.630510752688174
Haaksbergen,8,20.428091397849464
Haaksbergen,9,14.5675
Haaksbergen,10,13.35994623655914
Haaksbergen,11,8.353055555555555
Haaksbergen,12,3.577956989247312
Haarlem,1,5.919220430107527
Haarlem,2,6.663541666666666
Haarlem,3,7.027016129032258
Haarlem,4,9.053472222222222
Haarlem,5,13.100268817204302
Haarlem,6,16.033055555555556
Haarlem,7,18.009946236559138
Haarlem,8,19.64502688172043
Haarlem,9,15.196111111111112
Haarlem,10,13.718145161290321
Haarlem,11,8.931111111111111
Haarlem,12,4.144623655913978
Hardenberg,1,4.793145161290322
Hardenberg,2,6.005505952380952
Hardenberg,3,6.509811827956989
Hardenberg,4,8.7975
Hardenberg,5,14.090725806451612
Hardenberg,6,16.754583333333333
Hardenberg,7,18.326478494623654
Hardenberg,8,19.962500000000002
Hardenberg,9,14.560138888888888
Hardenberg,10,13.19744623655914
Hardenberg,11,8.164583333333333
Hardenberg,12,3.5711021505376346
Harderwijk,1,4.893817204301075
Harderwijk,2,6.318005952380952
Harderwijk,3,6.818279569892473
Harderwijk,4,9.040972222222223
Harderwijk,5,13.995430107526882
Harderwijk,6,16.724444444444444
Harderwijk,7,18.58104838709677
Harderwijk,8,20.487903225806452
Harderwijk,9,14.853750000000002
Harderwijk,10,13.323521505376345
Harderwijk,11,8.478472222222223
Harderwijk,12,3.6821236559139785
Harenkarspel,1,6.243010752688172
Harenkarspel,2,6.700892857142857
Harenkarspel,3,6.894086021505376
Harenkarspel,4,8.859583333333333
Harenkarspel,5,12.803360215053765
Harenkarspel,6,15.665138888888889
Harenkarspel,7,17.739247311827956
Harenkarspel,8,19.427150537634407
Harenkarspel,9,15.303611111111111
Harenkarspel,10,13.943145161290323
Harenkarspel,11,9.327916666666667
Harenkarspel,12,4.461962365591398
Harlingen,1,5.758736559139785
Harlingen,2,6.31235119047619
Harlingen,3,6.294623655913978
Harlingen,4,8.588472222222222
Harlingen,5,12.782795698924732
Harlingen,6,15.611527777777777
Harlingen,7,17.81236559139785
Harlingen,8,19.344220430107526
Harlingen,9,15.317916666666665
Harlingen,10,13.50497311827957
Harlingen,11,8.807916666666667
Harlingen,12,4.06263440860215
Heemskerk,1,6.037768817204301
Heemskerk,2,6.663244047619047
Heemskerk,3,7.008198924731183
Heemskerk,4,8.999722222222223
Heemskerk,5,12.9375
Heemskerk,6,15.913472222222223
Heemskerk,7,17.913306451612904
Heemskerk,8,19.58965053763441
Heemskerk,9,15.264027777777779
Heemskerk,10,13.807795698924732
Heemskerk,11,9.111944444444445
Heemskerk,12,4.285887096774193
Heemstede,1,5.804435483870968
Heemstede,2,6.678720238095239
Heemstede,3,7.064247311827957
Heemstede,4,9.110694444444444
Heemstede,5,13.254032258064516
Heemstede,6,16.16986111111111
Heemstede,7,18.087500000000002
Heemstede,8,19.676881720430107
Heemstede,9,15.111527777777777
Heemstede,10,13.634274193548386
Heemstede,11,8.766944444444444
Heemstede,12,3.999193548387097
Heerenveen,1,5.218145161290323
Heerenveen,2,6.096130952380953
Heerenveen,3,6.27258064516129
Heerenveen,4,8.485694444444444
Heerenveen,5,13.086290322580647
Heerenveen,6,15.950416666666666
Heerenveen,7,17.86545698924731
Heerenveen,8,19.68024193548387
Heerenveen,9,14.688888888888888
Heerenveen,10,13.05994623655914
Heerenveen,11,8.209999999999999
Heerenveen,12,3.479032258064516
Heerhugowaard,1,5.741801075268817
Heerhugowaard,2,6.575148809523809
Heerhugowaard,3,6.760483870967742
Heerhugowaard,4,8.90611111111111
Heerhugowaard,5,13.08225806451613
Heerhugowaard,6,15.904861111111112
Heerhugowaard,7,17.763306451612902
Heerhugowaard,8,19.34758064516129
Heerhugowaard,9,14.871805555555557
Heerhugowaard,10,13.379301075268819
Heerhugowaard,11,8.783055555555556
Heerhugowaard,12,3.849059139784946
Heerlen,1,3.555241935483871
Heerlen,2,5.715773809523809
Heerlen,3,7.270833333333333
Heerlen,4,9.116805555555556
Heerlen,5,15.208602150537635
Heerlen,6,17.622500000000002
Heerlen,7,19.239919354838708
Heerlen,8,20.989112903225806
Heerlen,9,14.822222222222223
Heerlen,10,14.275403225806452
Heerlen,11,8.959999999999999
Heerlen,12,3.685752688172043
Heiloo,1,6.177822580645161
Heiloo,2,6.681547619047619
Heiloo,3,6.927016129032258
Heiloo,4,8.880972222222223
Heiloo,5,12.790456989247312
Heiloo,6,15.755
Heiloo,7,17.77782258064516
Heiloo,8,19.450537634408605
Heiloo,9,15.35
Heiloo,10,13.89744623655914
Heiloo,11,9.333333333333334
Heiloo,12,4.475134408602151
Hellevoetsluis,1,5.795161290322581
Hellevoetsluis,2,6.878571428571428
Hellevoetsluis,3,7.49260752688172
Hellevoetsluis,4,9.635833333333334
Hellevoetsluis,5,13.818548387096774
Hellevoetsluis,6,16.722916666666666
Hellevoetsluis,7,18.822849462365593
Hellevoetsluis,8,20.3122311827957
Hellevoetsluis,9,15.607222222222223
Hellevoetsluis,10,14.093951612903226
Hellevoetsluis,11,9.381388888888889
Hellevoetsluis,12,4.415994623655914
Helmond,1,4.178494623655914
Helmond,2,6.147172619047619
Helmond,3,7.131586021505376
Helmond,4,9.55
Helmond,5,15.301344086021507
Helmond,6,17.772361111111113
Helmond,7,19.168010752688172
Helmond,8,21.045967741935485
Helmond,9,14.992638888888889
Helmond,10,13.688440860215055
Helmond,11,8.881388888888889
Helmond,12,3.858467741935484
Hendrik-Ido-Ambacht,1,5.10241935483871
Hendrik-Ido-Ambacht,2,6.609077380952381
Hendrik-Ido-Ambacht,3,7.408333333333333
Hendrik-Ido-Ambacht,4,9.468055555555555
Hendrik-Ido-Ambacht,5,14.130510752688172
Hendrik-Ido-Ambacht,6,16.891666666666666
Hendrik-Ido-Ambacht,7,18.675940860215054
Hendrik-Ido-Ambacht,8,20.19516129032258
Hendrik-Ido-Ambacht,9,15.147361111111111
Hendrik-Ido-Ambacht,10,13.678897849462366
Hendrik-Ido-Ambacht,11,8.816527777777777
Hendrik-Ido-Ambacht,12,3.8693548387096777
Hengelo,1,4.436693548387097
Hengelo,2,5.888244047619048
Hengelo,3,6.527688172043011
Hengelo,4,8.76375
Hengelo,5,14.526747311827956
Hengelo,6,17.09722222222222
Hengelo,7,18.540860215053762
Hengelo,8,20.288306451612904
Hengelo,9,14.54486111111111
Hengelo,10,13.298655913978495
Hengelo,11,8.27513888888889
Hengelo,12,3.5603494623655916
Herisau,1,0.6028225806451613
Herisau,2,2.9300595238095237
Herisau,3,5.332795698924731
Herisau,4,7.081388888888889
Herisau,5,14.06518817204301
Herisau,6,17.772361111111113
Herisau,7,19.118951612903224
Herisau,8,18.572311827956987
Herisau,9,12.494166666666665
Herisau,10,13.38266129032258
Herisau,11,6.052222222222222
Herisau,12,1.928763440860215
Hillegom,1,5.633602150537634
Hillegom,2,6.652827380952381
Hillegom,3,7.055913978494624
Hillegom,4,9.124444444444444
Hillegom,5,13.360618279569891
Hillegom,6,16.261805555555554
Hillegom,7,18.162768817204302
Hillegom,8,19.653360215053763
Hillegom,9,14.985416666666667
Hillegom,10,13.50967741935484
Hillegom,11,8.607916666666666
Hillegom,12,3.830241935483871
Hilversum,1,5.037231182795699
Hilversum,2,6.432291666666667
Hilversum,3,7.010752688172043
Hilversum,4,9.154583333333333
Hilversum,5,13.710618279569893
Hilversum,6,16.540555555555557
Hilversum,7,18.224999999999998
Hilversum,8,19.88077956989247
Hilversum,9,14.8375
Hilversum,10,13.341129032258063
Hilversum,11,8.455555555555556
Hilversum,12,3.639784946236559
Hoensbroek,1,3.720967741935484
Hoensbroek,2,5.926636904761905
Hoensbroek,3,7.249731182795699
Hoensbroek,4,9.398055555555556
Hoensbroek,5,15.438844086021506
Hoensbroek,6,17.77625
Hoensbroek,7,19.397849462365592
Hoensbroek,8,21.101478494623656
Hoensbroek,9,14.963888888888889
Hoensbroek,10,14.355510752688172
Hoensbroek,11,9.11
Hoensbroek,12,3.8071236559139785
Hoge Vucht,1,4.747849462365592
Hoge Vucht,2,6.5163690476190474
Hoge Vucht,3,7.432392473118279
Hoge Vucht,4,9.62111111111111
Hoge Vucht,5,14.51975806451613
Hoge Vucht,6,17.145972222222223
Hoge Vucht,7,18.863709677419354
Hoge Vucht,8,20.614784946236558
Hoge Vucht,9,15.096388888888889
Hoge Vucht,10,13.74489247311828
Hoge Vucht,11,8.839444444444444
Hoge Vucht,12,3.7931451612903224
Hoofddorp,1,5.856317204301075
Hoofddorp,2,6.730357142857143
Hoofddorp,3,7.112768817204301
Hoofddorp,4,9.160555555555556
Hoofddorp,5,13.304569892473118
Hoofddorp,6,16.218333333333334
Hoofddorp,7,18.141801075268816
Hoofddorp,8,19.729166666666668
Hoofddorp,9,15.1625
Hoofddorp,10,13.683198924731181
Hoofddorp,11,8.81875
Hoofddorp,12,4.047849462365591
Hoogeveen,1,4.833602150537634
Hoogeveen,2,5.940327380952381
Hoogeveen,3,6.179166666666667
Hoogeveen,4,8.588888888888889
Hoogeveen,5,13.786693548387095
Hoogeveen,6,16.430416666666666
Hoogeveen,7,18.180779569892472
Hoogeveen,8,20.000940860215056
Hoogeveen,9,14.41861111111111
Hoogeveen,10,12.99758064516129
Hoogeveen,11,8.012638888888889
Hoogeveen,12,3.4186827956989245
Hoogezand,1,5.092876344086021
Hoogezand,2,5.872916666666667
Hoogezand,3,6.073790322580645
Hoogezand,4,8.38861111111111
Hoogezand,5,13.117876344086023
Hoogezand,6,16.018194444444443
Hoogezand,7,17.662903225806453
Hoogezand,8,19.63279569892473
Hoogezand,9,14.574027777777777
Hoogezand,10,13.081586021505377
Hoogezand,11,7.8838888888888885
Hoogezand,12,3.392204301075269
Hoogvliet,1,5.259005376344086
Hoogvliet,2,6.656845238095237
Hoogvliet,3,7.410752688172043
Hoogvliet,4,9.47875
Hoogvliet,5,13.992069892473118
Hoogvliet,6,16.83513888888889
Hoogvliet,7,18.76263440860215
Hoogvliet,8,20.281854838709677
Hoogvliet,9,15.221805555555557
Hoogvliet,10,13.737231182795698
Hoogvliet,11,8.938749999999999
Hoogvliet,12,3.976478494623656
Hoorn,1,5.741666666666667
Hoorn,2,6.605803571428572
Hoorn,3,6.849193548387097
Hoorn,4,8.97486111111111
Hoorn,5,13.142876344086021
Hoorn,6,15.996944444444443
Hoorn,7,17.886962365591398
Hoorn,8,19.473118279569892
Hoorn,9,14.923055555555557
Hoorn,10,13.424731182795698
Hoorn,11,8.818333333333333
Hoorn,12,3.915188172043011
Horgen,1,1.7911290322580644
Horgen,2,4.3845238095238095
Horgen,3,6.660483870967742
Horgen,4,9.05888888888889
Horgen,5,16.032526881720432
Horgen,6,19.923750000000002
Horgen,7,21.519354838709678
Horgen,8,20.94005376344086
Horgen,9,15.070972222222222
Horgen,10,14.556048387096775
Horgen,11,7.7948611111111115
Horgen,12,2.6673387096774195
Huizen,1,4.996639784946237
Huizen,2,6.396130952380952
Huizen,3,6.734005376344086
Huizen,4,9.113194444444444
Huizen,5,13.784139784946236
Huizen,6,16.518194444444443
Huizen,7,18.253494623655914
Huizen,8,20.078897849462365
Huizen,9,14.789583333333333
Huizen,10,13.26733870967742
Huizen,11,8.434027777777779
Huizen,12,3.6725806451612906
IJmuiden,1,5.987096774193548
IJmuiden,2,6.610416666666667
IJmuiden,3,6.958198924731183
IJmuiden,4,8.951666666666666
IJmuiden,5,12.88991935483871
IJmuiden,6,15.859722222222222
IJmuiden,7,17.864247311827956
IJmuiden,8,19.54045698924731
IJmuiden,9,15.213333333333335
IJmuiden,10,13.756317204301077
IJmuiden,11,9.063749999999999
IJmuiden,12,4.238306451612903
IJsselstein,1,4.931317204301076
IJsselstein,2,6.438988095238095
IJsselstein,3,7.046102150537634
IJsselstein,4,9.202222222222222
IJsselstein,5,14.031854838709679
IJsselstein,6,16.78777777777778
IJsselstein,7,18.368951612903224
IJsselstein,8,20.048924731182794
IJsselstein,9,14.913611111111111
IJsselstein,10,13.455376344086021
IJsselstein,11,8.604166666666666
IJsselstein,12,3.755779569892473
Jona,1,1.5153225806451613
Jona,2,3.965029761904762
Jona,3,6.472983870967742
Jona,4,9.022777777777778
Jona,5,15.795967741935485
Jona,6,19.803472222222222
Jona,7,21.189919354838707
Jona,8,20.463575268817205
Jona,9,14.855416666666667
Jona,10,14.39247311827957
Jona,11,7.731111111111111
Jona,12,3.4551075268817204
Kampen,1,5.077822580645162
Kampen,2,6.333333333333333
Kampen,3,6.422849462365592
Kampen,4,8.770833333333334
Kampen,5,13.669086021505375
Kampen,6,16.430416666666666
Kampen,7,18.24744623655914
Kampen,8,20.019086021505377
Kampen,9,14.792361111111111
Kampen,10,13.260887096774194
Kampen,11,8.389305555555556
Kampen,12,3.6713709677419355
Katwijk aan Zee,1,5.775806451612903
Katwijk aan Zee,2,6.670238095238095
Katwijk aan Zee,3,7.083467741935484
Katwijk aan Zee,4,9.165972222222223
Katwijk aan Zee,5,13.298655913978495
Katwijk aan Zee,6,16.231805555555557
Katwijk aan Zee,7,18.196102150537634
Katwijk aan Zee,8,19.721236559139786
Katwijk aan Zee,9,15.086944444444445
Katwijk aan Zee,10,13.66733870967742
Katwijk aan Zee,11,8.80875
Katwijk aan Zee,12,4.08239247311828
Kerkrade,1,3.42244623655914
Kerkrade,2,5.527380952380953
Kerkrade,3,6.930645161290322
Kerkrade,4,8.89625
Kerkrade,5,15.188037634408602
Kerkrade,6,17.639583333333334
Kerkrade,7,19.43172043010753
Kerkrade,8,21.232661290322582
Kerkrade,9,14.765416666666667
Kerkrade,10,14.211290322580647
Kerkrade,11,8.896527777777777
Kerkrade,12,3.5606182795698924
Kloten,1,1.1303763440860215
Kloten,2,3.8572916666666663
Kloten,3,5.829704301075269
Kloten,4,8.889166666666666
Kloten,5,15.859139784946237
Kloten,6,19.659305555555555
Kloten,7,21.15456989247312
Kloten,8,20.693817204301077
Kloten,9,14.436805555555555
Kloten,10,13.56491935483871
Kloten,11,6.935138888888889
Kloten,12,2.2395161290322583
Korrewegwijk,1,5.153091397849463
Korrewegwijk,2,5.873660714285714
Korrewegwijk,3,5.897849462365591
Korrewegwijk,4,8.209027777777777
Korrewegwijk,5,12.746908602150539
Korrewegwijk,6,15.686944444444444
Korrewegwijk,7,17.475806451612904
Korrewegwijk,8,19.350806451612904
Korrewegwijk,9,14.466944444444445
Korrewegwijk,10,12.918413978494623
Korrewegwijk,11,7.883055555555556
Korrewegwijk,12,3.3876344086021506
Kreuzlingen,1,1.3868279569892472
Kreuzlingen,2,4.190625
Kreuzlingen,3,6.095161290322581
Kreuzlingen,4,9.483055555555556
Kreuzlingen,5,16.486021505376346
Kreuzlingen,6,20.172083333333333
Kreuzlingen,7,21.877419354838707
Kreuzlingen,8,21.320967741935483
Kreuzlingen,9,14.677499999999998
Kreuzlingen,10,13.58508064516129
Kreuzlingen,11,7.012777777777777
Kreuzlingen,12,2.2369623655913977
Kriens,1,1.739516129032258
Kriens,2,4.250446428571429
Kriens,3,6.067204301075269
Kriens,4,8.586944444444445
Kriens,5,15.469220430107528
Kriens,6,19.36402777777778
Kriens,7,21.107526881720432
Kriens,8,20.63185483870968
Kriens,9,15.095277777777778
Kriens,10,14.45497311827957
Kriens,11,8.040555555555555
Kriens,12,2.6149193548387095
Krimpen aan den IJssel,1,5.147311827956989
Krimpen aan den IJssel,2,6.5806547619047615
Krimpen aan den IJssel,3,7.277150537634409
Krimpen aan den IJssel,4,9.306111111111111
Krimpen aan den IJssel,5,13.911693548387095
Krimpen aan den IJssel,6,16.707083333333333
Krimpen aan den IJssel,7,18.52069892473118
Krimpen aan den IJssel,8,20.021505376344088
Krimpen aan den IJssel,9,15.087777777777779
Krimpen aan den IJssel,10,13.603629032258064
Krimpen aan den IJssel,11,8.717500000000001
Krimpen aan den IJssel,12,3.823790322580645
Köniz,1,0.8577956989247313
Köniz,2,3.3282738095238096
Köniz,3,5.61760752688172
Köniz,4,8.098472222222222
Köniz,5,15.368951612903226
Köniz,6,19.022083333333335
Köniz,7,20.950806451612902
Köniz,8,19.96545698924731
Köniz,9,13.877638888888889
Köniz,10,13.248118279569892
